Date,Currency,Campaign Name,Attribution type,Purchased ASIN,14 Day Total Sales,14 Day Total Orders (#),14 Day Total Units (#),14 Day New-to-brand Sales,14 Day New-to-brand Orders (#),14 Day New-to-brand Units (#),14 Day % of Sales New-to-brand,14 Day % of Orders New-to-brand,14 Day % of Units New-to-brand
"Oct 3, 2023",INR,SBI_BSR-OPT_GOSURROUND_220_4,Promoted,B0CC9RR41T,Rs.676.27,1,1,Rs.676.27,1,1,1,1,1
"Oct 3, 2023",INR,SBI_ASIN_GOSURROUND_430,Promoted,B0CC9RR41T,Rs.846.61,1,1,Rs.846.61,1,1,1,1,1
"Oct 3, 2023",INR,SBV_BSR-5PT_GOSURROUND_300,Promoted,B0CCPCBW65,Rs.2879.66,2,2,Rs.1439.83,1,1,0.5,0.5,0.5
"Oct 3, 2023",INR,SBV_GEN-KW_GOSURROUND_950_1,Promoted,B0C2Z5SQN9,Rs.6355.08,1,1,Rs.6355.08,1,1,1,1,1
"Oct 3, 2023",INR,SBI_OKC-BRND_GOBUDS_945_4_B&W,Brand Halo,B09P37YKMS,Rs.0.0,1,1,Rs.0.0,0,0,,0,0
"Oct 3, 2023",INR,SBI_OPKW-GEN_GOSURROUND_945,Promoted,B0C2Z5SQN9,Rs.19488.97,3,3,Rs.19488.97,3,3,1,1,1
"Oct 3, 2023",INR,SBI_BRND_GOSURROUND_945,Promoted,B0CC9RR41T,Rs.846.61,1,1,Rs.846.61,1,1,1,1,1
"Oct 3, 2023",INR,SBI_BRND-EXACT-KW_GOSURROUND_ALL,Promoted,B0CCPCBW65,Rs.1439.83,1,1,Rs.1439.83,1,1,1,1,1
"Oct 3, 2023",INR,SBI_OKC-BRND_GOBUDS_945_4_B&W,Promoted,B0C6Y3GYGC,Rs.846.61,1,1,Rs.846.61,1,1,1,1,1
"Oct 3, 2023",INR,SBI_OPKW-GEN_GOSURROUND_945,Promoted,B0CF9NVXW5,Rs.4236.44,1,1,Rs.4236.44,1,1,1,1,1
"Oct 3, 2023",INR,SBI_SUGG-GEN_GOSURROUND_ALL,Promoted,B0CC9RR41T,Rs.0.0,1,1,Rs.0.0,0,0,,0,0
"Oct 3, 2023",INR,SBI_H-GEN_GOSURROUND_220_6,Promoted,B0CC9RR41T,Rs.846.62,1,1,Rs.846.62,1,1,1,1,1
"Oct 3, 2023",INR,SBV_BSR-5PT_GOSURROUND_300,Brand Halo,B0C2Z5SQN9,Rs.6355.08,1,1,Rs.6355.08,1,1,1,1,1
"Oct 3, 2023",INR,SBV_ALL-KWD_GOKIXX_621,Promoted,B0BCG6L6FS,Rs.592.37,1,1,Rs.592.37,1,1,1,1,1
"Oct 3, 2023",INR,SBV_HGEN_GOBUDS_945_BLK,Promoted,B0C695T38L,Rs.846.61,1,1,Rs.846.61,1,1,1,1,1
"Oct 3, 2023",INR,SBV_WK-ASIN_GOSURROUND_900_APR-15D_TS_2_COMPR,Promoted,B09YV5LC7F,Rs.4659.32,1,1,Rs.4659.32,1,1,1,1,1
"Oct 3, 2023",INR,SBV_WK-ASIN_GOKIXX_621,Brand Halo,B0CGRFQWGM,Rs.647.46,1,1,Rs.647.46,1,1,1,1,1
"Oct 3, 2023",INR,SBI_BRND_GOSURROUND_945,Promoted,B0CF9NVXW5,Rs.18022.03,4,4,Rs.13784.74,3,3,0.765,0.75,0.75
"Oct 3, 2023",INR,SBV_BRND_GOSURROUND_900_TS_1,Promoted,B09YV5LC7F,Rs.5507.63,1,1,Rs.5507.63,1,1,1,1,1
"Oct 3, 2023",INR,SBI_BRND_GOSURROUND_945,Promoted,B0C2Z5SQN9,Rs.12710.16,2,2,Rs.12710.16,2,2,1,1,1
"Oct 3, 2023",INR,SBI_H-GEN_GOSURROUND_220_5,Promoted,B0CC9RR41T,Rs.846.61,1,1,Rs.0.0,0,0,0,0,0
"Oct 3, 2023",INR,SBI_BSR_GOSURROUND_945,Promoted,B0C2Z5SQN9,Rs.6354.24,1,1,Rs.6354.24,1,1,1,1,1
"Oct 3, 2023",INR,SBV_BSR-OPT_GOSURROUND_945_1,Promoted,B0CF9NVXW5,Rs.12709.32,3,3,Rs.12709.32,3,3,1,1,1
"Oct 3, 2023",INR,SBI_BRND_GOSURROUND_950,Promoted,B0C2Z5SQN9,Rs.19063.56,3,3,Rs.19063.56,3,3,1,1,1
"Oct 3, 2023",INR,SBV_SUGG-ASIN_GOKIXX_652,Brand Halo,B0BN8MW6VH,Rs.1355.08,1,1,Rs.1355.08,1,1,1,1,1
"Oct 3, 2023",INR,SBI_BRND_GOSURROUND_950,Promoted,B0CF9NVXW5,Rs.0.0,1,1,Rs.0.0,0,0,,0,0
"Oct 3, 2023",INR,SBV_ASIN_GOKIXX_621 _A&P,Promoted,B0BCG6L6FS,Rs.846.61,1,1,Rs.846.61,1,1,1,1,1
"Oct 3, 2023",INR,SBV_H-GEN_GOSURROUND_220_7,Promoted,B0CC9RR41T,Rs.846.61,1,1,Rs.846.61,1,1,1,1,1
"Oct 3, 2023",INR,SBI_BOAT-ASIN_GOSURROUND_945,Promoted,B09YV5LC7F,Rs.4659.32,1,1,Rs.4659.32,1,1,1,1,1
"Oct 3, 2023",INR,SBV_BSR-BTSP_GOSURROUND_300_1,Promoted,B0CCPCBW65,Rs.1439.83,1,1,Rs.1439.83,1,1,1,1,1
"Oct 3, 2023",INR,SBV_BRND_GOBUDS_945_2_BLK,Promoted,B0C695T38L,Rs.846.61,1,1,Rs.0.0,0,0,0,0,0
"Oct 3, 2023",INR,SBV_BRND-GS-EXACT-OKC_GOSURROUND_950,Promoted,B0C2Z5SQN9,Rs.6355.08,1,1,Rs.0.0,0,0,0,0,0
"Oct 3, 2023",INR,SBI_BSR-OPT_GOSURROUND_220,Promoted,B0CC9RR41T,Rs.1693.23,3,3,Rs.1693.23,2,2,1,0.667,0.667
"Oct 3, 2023",INR,SBV_WK-ASIN_GOSURROUND_900,Promoted,B09YV5LC7F,Rs.5507.63,1,1,Rs.5507.63,1,1,1,1,1
"Oct 3, 2023",INR,SBV_WK_ASIN_GOKIXX_652,Promoted,B0BCFZDXD8,Rs.1270.34,1,1,Rs.1270.34,1,1,1,1,1
"Oct 3, 2023",INR,SBI_BRND_GOSURROUND_950,Brand Halo,B0CG8C28DS,Rs.677.12,1,1,Rs.677.12,1,1,1,1,1
"Oct 3, 2023",INR,SBI_WK-ASIN_GOSURROUND_ALL_INDP,Promoted,B0C2Z5SQN9,Rs.6363.56,1,1,Rs.6363.56,1,1,1,1,1
"Oct 3, 2023",INR,SBV_BRND_GOBUDS_945_BLK,Brand Halo,B0C6Y3GYGC,Rs.846.61,1,1,Rs.0.0,0,0,0,0,0
"Oct 3, 2023",INR,SBV_WK-ASIN_GOKIXX_621,Promoted,B0BCG6L6FS,Rs.846.61,1,1,Rs.846.61,1,1,1,1,1
"Oct 3, 2023",INR,SBV_WK-OKC-ASIN_GOKIXX_952,Promoted,B0BN8MW6VH,Rs.1355.08,1,1,Rs.1355.08,1,1,1,1,1
"Oct 3, 2023",INR,SBI_H-GEN_GOSURROUND_220_4,Promoted,B0CC9RR41T,Rs.2539.83,3,3,Rs.2539.83,3,3,1,1,1
"Oct 3, 2023",INR,SBV_BSR-BTSP_GOSURROUND_300_1,Brand Halo,B09YV5LC7F,Rs.4659.32,1,1,Rs.4659.32,1,1,1,1,1
"Oct 3, 2023",INR,SBI_ALL-KWD_GOSURROUND_ALL_SLUP_EAP,Promoted,B0CCPCBW65,Rs.0.0,1,1,Rs.0.0,0,0,,0,0
"Oct 3, 2023",INR,SBV_MOCA-ASIN_GOSURROUND_900_1-COMPR,Promoted,B09YV5LC7F,Rs.4659.32,1,1,Rs.4659.32,1,1,1,1,1
"Oct 3, 2023",INR,SBI_CT-STPG_GOSURROUND_ALL,Promoted,B0CF9NVXW5,Rs.4236.44,1,1,Rs.4236.44,1,1,1,1,1
"Oct 3, 2023",INR,SBV_NA_ASIN_GOSURROUND_900,Promoted,B09YV5LC7F,Rs.10166.95,2,2,Rs.10166.95,2,2,1,1,1
"Oct 3, 2023",INR,SBI_ALL-KWD_GOSURROUND_ALL_SLUP_EAP,Promoted,B0C2Z5SQN9,Rs.12710.16,2,2,Rs.6355.08,1,1,0.5,0.5,0.5
"Oct 3, 2023",INR,SBI_TOP-GEN_GOSURROUND_945_1,Promoted,B09YV5LC7F,Rs.4659.32,1,1,Rs.4659.32,1,1,1,1,1
"Oct 3, 2023",INR,SBI_BRND_GOSURROUND_945,Brand Halo,B0CG8C28DS,Rs.677.12,1,1,Rs.677.12,1,1,1,1,1
"Oct 3, 2023",INR,SBI_WK-ASIN_GOSURROUND_ALL_INDP_11,Promoted,B0C2Z5SQN9,Rs.6355.08,1,1,Rs.6355.08,1,1,1,1,1
"Oct 3, 2023",INR,SBI_BRND_GOSURROUND_945,Brand Halo,B0C7R42T32,Rs.6355.08,1,1,Rs.6355.08,1,1,1,1,1
"Oct 3, 2023",INR,SBI_TOP-GEN_GOSURROUND_945_1,Promoted,B0CF9NVXW5,Rs.4236.44,1,1,Rs.4236.44,1,1,1,1,1
"Oct 3, 2023",INR,SBV_GEN-EXACT_GOSURROUND_945,Promoted,B0CF9NVXW5,Rs.4237.29,1,1,Rs.4237.29,1,1,1,1,1
"Oct 3, 2023",INR,SBI_BSR-OPT_GOSURROUND_220_1,Promoted,B0CC9RR41T,Rs.846.61,1,1,Rs.846.61,1,1,1,1,1
"Oct 3, 2023",INR,SBV_SUGG-ASIN_GOSURROUND_900_A&P,Promoted,B09YV5LC7F,Rs.5507.63,1,1,Rs.0.0,0,0,0,0,0
"Oct 3, 2023",INR,SBI_OKC-BRND_GOBUDS_945_4_B&W,Promoted,B0C695T38L,Rs.846.61,1,1,Rs.846.61,1,1,1,1,1
"Oct 3, 2023",INR,SBI_TOP-GEN_GOSURROUND_945,Promoted,B0C2Z5SQN9,Rs.6354.24,1,1,Rs.6354.24,1,1,1,1,1
"Oct 3, 2023",INR,SBI_TOP-GEN_GOSURROUND_945_2,Promoted,B0CF9NVXW5,Rs.4236.44,1,1,Rs.4236.44,1,1,1,1,1
"Oct 3, 2023",INR,SBI_TOP-GEN_GOSURROUND_945,Promoted,B0CF9NVXW5,Rs.5311.86,1,1,Rs.5311.86,1,1,1,1,1
"Oct 3, 2023",INR,SBI_OKC-BRND_GOBUDS_945_4_B&W,Promoted,B0C6Y28BHN,Rs.846.61,1,1,Rs.0.0,0,0,0,0,0
"Oct 3, 2023",INR,SBI_ALL-KWD_GOSURROUND_ALL_SLUP_EAP,Promoted,B0CC9RR41T,Rs.5079.66,7,7,Rs.3386.44,4,4,0.667,0.571,0.571
"Oct 3, 2023",INR,SBV_BRND_GOSURROUND_900,Promoted,B09YV5LC7F,Rs.4660.17,1,1,Rs.4660.17,1,1,1,1,1
"Oct 3, 2023",INR,SBV_SONY-ASIN_GOSURROUND_950,Promoted,B0C2Z5SQN9,Rs.6355.08,1,1,Rs.6355.08,1,1,1,1,1
"Oct 3, 2023",INR,SBI_BSR-PT_NEWGOBUDS_,Brand Halo,B0B2DXNJGJ,Rs.846.61,1,1,Rs.846.61,1,1,1,1,1
"Oct 3, 2023",INR,SBV_ZEB-ASIN_GOSURROUND_945,Brand Halo,B0CC9RR41T,Rs.846.61,1,1,Rs.846.61,1,1,1,1,1
"Oct 3, 2023",INR,SBI_OKC-BRND_GOBUDS_945_4_B&W,Brand Halo,B0CCNNHMD3,Rs.846.61,1,1,Rs.846.61,1,1,1,1,1
"Oct 4, 2023",INR,SBI_ALL-KWD_GOSURROUND_ALL_SLUP_EAP,Promoted,B0CC9RR41T,Rs.846.61,2,2,Rs.846.61,1,1,1,0.5,0.5
"Oct 4, 2023",INR,SBV_PT-5PT_GOSURROUND_220,Promoted,B0CC9RR41T,Rs.846.61,1,1,Rs.846.61,1,1,1,1,1
"Oct 4, 2023",INR,SBI_BRND_GOSURROUND_945,Promoted,B09YV2XRY7,Rs.6439.83,1,1,Rs.6439.83,1,1,1,1,1
"Oct 4, 2023",INR,SBV_WK-GEN_GOKIXX_952_FB,Promoted,B0BN8MW6VH,Rs.1355.08,1,1,Rs.1355.08,1,1,1,1,1
"Oct 4, 2023",INR,SBV_BSR-BTSP_GOSURROUND_300_2,Promoted,B0CCPCBW65,Rs.1439.83,1,1,Rs.0.0,0,0,0,0,0
"Oct 4, 2023",INR,SBI_WK-ASIN_GOSURROUND_ALL_INDP,Promoted,B09YV463PY,Rs.4236.44,1,1,Rs.4236.44,1,1,1,1,1
"Oct 4, 2023",INR,SBV_HASIN_GOSURROUND_950,Brand Halo,B0CF9NVXW5,Rs.4237.29,1,1,Rs.4237.29,1,1,1,1,1
"Oct 4, 2023",INR,SBV_BRND-GSB-EXACT-OKC_GOSURROUND_900_UB_PP,Promoted,B09YV5LC7F,Rs.4659.32,1,1,Rs.0.0,0,0,0,0,0
"Oct 4, 2023",INR,SBV_GEN-HT5.1-EXCAT-OKC_GOSURROUND_950,Promoted,B0C2Z5SQN9,Rs.6363.56,1,1,Rs.6363.56,1,1,1,1,1
"Oct 4, 2023",INR,SBV_GEN_GOKIXX_652,Promoted,B0BCFZDXD8,Rs.1270.34,1,1,Rs.1270.34,1,1,1,1,1
"Oct 4, 2023",INR,SBI_BRND-EXACT-KW_GOSURROUND_ALL,Promoted,B0CF9NVXW5,Rs.5311.86,1,1,Rs.5311.86,1,1,1,1,1
"Oct 4, 2023",INR,SBI_OKC-BRND_GOBUDS_945_4_B&W,Promoted,B0C6Y3GYGC,Rs.846.61,1,1,Rs.846.61,1,1,1,1,1
"Oct 4, 2023",INR,SBI_BRND-EXACT-KW_GOSURROUND_ALL,Promoted,B09YV5LC7F,Rs.4660.17,1,1,Rs.4660.17,1,1,1,1,1
"Oct 4, 2023",INR,SBI_BSR-PT_GOBUDS_945_2,Promoted,B0C695T38L,Rs.846.61,1,1,Rs.846.61,1,1,1,1,1
"Oct 4, 2023",INR,SBV_BRND_GOBUDS_945_BLK,Promoted,B0C695T38L,Rs.846.61,1,1,Rs.846.61,1,1,1,1,1
"Oct 4, 2023",INR,SBI_BSR-PT_GOBUDS_945_PP,Promoted,B0C695T38L,Rs.846.61,1,1,Rs.846.61,1,1,1,1,1
"Oct 4, 2023",INR,SBI_BRND_GOSURROUND_950_1,Promoted,B09YV5LC7F,Rs.4659.32,1,1,Rs.4659.32,1,1,1,1,1
"Oct 4, 2023",INR,SBI_H-GEN_GOBUDS_945_2_PP,Promoted,B09P33L9ZR,Rs.761.86,1,1,Rs.761.86,1,1,1,1,1
"Oct 4, 2023",INR,SBI_BSR-OPT_GOSURROUND_220,Promoted,B0CC9RR41T,Rs.846.61,1,1,Rs.846.61,1,1,1,1,1
"Oct 4, 2023",INR,SBI_WK-ASIN_GOSURROUND_ALL_INDP_14,Promoted,B0CCPCBW65,Rs.1016.1,1,1,Rs.0.0,0,0,0,0,0
"Oct 4, 2023",INR,SBI_BRND_GOSURROUND_950,Promoted,B0C2Z5SQN9,Rs.25427.96,4,4,Rs.19064.4,3,3,0.75,0.75,0.75
"Oct 4, 2023",INR,SBV_H-GEN_GOSURROUND_220,Promoted,B0CC9RR41T,Rs.1207.62,2,2,Rs.1207.62,1,1,1,0.5,0.5
"Oct 4, 2023",INR,SBV_SB-EXACT_GOSURROUND_900_TS_1_COMPR,Promoted,B09YV5LC7F,Rs.9319.49,2,2,Rs.9319.49,2,2,1,1,1
"Oct 4, 2023",INR,SBV_BRND_GOSURROUND_900_TS_1,Promoted,B09YV5LC7F,Rs.9318.64,2,2,Rs.9318.64,2,2,1,1,1
"Oct 4, 2023",INR,SBI_BRND_GOSURROUND_945,Promoted,B0C2Z5SQN9,Rs.19073.72,3,3,Rs.12718.64,2,2,0.667,0.667,0.667
"Oct 4, 2023",INR,SBI_BSR_GOSURROUND_945,Promoted,B0CF9NVXW5,Rs.4236.44,1,1,Rs.4236.44,1,1,1,1,1
"Oct 4, 2023",INR,SBV_HASIN_GOSURROUND_950_5,Promoted,B0C2Z5SQN9,Rs.6355.08,1,1,Rs.6355.08,1,1,1,1,1
"Oct 4, 2023",INR,SBV_BRND-SP_GOSURROUND_900,Promoted,B09YV5LC7F,Rs.9319.49,2,2,Rs.9319.49,2,2,1,1,1
"Oct 4, 2023",INR,SBV_TOP-GEN_GOSURROUND_945,Promoted,B0CF9NVXW5,Rs.4236.44,1,1,Rs.4236.44,1,1,1,1,1
"Oct 4, 2023",INR,SBI_WK-ASIN_GOSURROUND_ALL_INDP_9,Promoted,B0CCPCBW65,Rs.1016.1,1,1,Rs.1016.1,1,1,1,1,1
"Oct 4, 2023",INR,SBV_SB-EXACT_GOSURROUND_900_TS_1_COMPR,Brand Halo,B0C7R42T32,Rs.5083.9,1,1,Rs.0.0,0,0,0,0,0
"Oct 4, 2023",INR,SBV_ASIN_GOKIXX_621 _A&P,Promoted,B0BCG6L6FS,Rs.846.61,1,1,Rs.846.61,1,1,1,1,1
"Oct 4, 2023",INR,SBI_TOP-GEN_GOSURROUND_945,Promoted,B0CF9NVXW5,Rs.4236.44,1,1,Rs.4236.44,1,1,1,1,1
"Oct 4, 2023",INR,SBV_GEN-EXACT_GOSURROUND_945,Promoted,B0CF9NVXW5,Rs.4236.44,1,1,Rs.4236.44,1,1,1,1,1
"Oct 4, 2023",INR,SBV_HASIN_GOSURROUND_950,Promoted,B0C2Z5SQN9,Rs.6355.08,1,1,Rs.6355.08,1,1,1,1,1
"Oct 4, 2023",INR,SBV_BSR-5PT_GOSURROUND_300,Promoted,B0CCPCBW65,Rs.2879.67,2,2,Rs.2879.67,2,2,1,1,1
"Oct 4, 2023",INR,SBV_BSR-5PT_GOSURROUND_300_4,Promoted,B0CCPCBW65,Rs.1439.83,1,1,Rs.1439.83,1,1,1,1,1
"Oct 4, 2023",INR,SBI_H-GEN_GOBUDS_945,Brand Halo,B0BQVCWXC1,Rs.261.05,1,1,Rs.261.05,1,1,1,1,1
"Oct 4, 2023",INR,SBI_SUGG-BRND_GOSURROUND_ALL_2_PP,Promoted,B09YV5LC7F,Rs.4660.17,1,1,Rs.4660.17,1,1,1,1,1
"Oct 4, 2023",INR,SBI_BSR_GOSURROUND_945_1,Promoted,B0CF9NVXW5,Rs.12709.32,3,3,Rs.12709.32,3,3,1,1,1
"Oct 4, 2023",INR,SBV_BOAT-ASIN_GOSURROUND_945,Promoted,B0CF9NVXW5,Rs.4236.44,1,1,Rs.4236.44,1,1,1,1,1
"Oct 4, 2023",INR,SBV_MOCA-ASIN_GOSURROUND_900_2-COMPR_PP,Promoted,B09YV5LC7F,Rs.4660.17,1,1,Rs.4660.17,1,1,1,1,1
"Oct 4, 2023",INR,SBV_BSR-OPT_GOSURROUND_950_2,Promoted,B0C2Z5SQN9,Rs.6355.08,1,1,Rs.6355.08,1,1,1,1,1
"Oct 4, 2023",INR,SBI_BRND_GOBUDS_ALL,Promoted,B0C695T38L,Rs.0.0,1,1,Rs.0.0,0,0,,0,0
"Oct 4, 2023",INR,SBI_OPKW-GEN_GOSURROUND_945,Promoted,B0CF9NVXW5,Rs.4236.44,1,1,Rs.4236.44,1,1,1,1,1
"Oct 4, 2023",INR,SBI_H-GEN_GOSURROUND_220_4,Promoted,B0CC9RR41T,Rs.846.61,1,1,Rs.846.61,1,1,1,1,1
"Oct 4, 2023",INR,SBV_BRND_GOSURROUND_945,Promoted,B0CF9NVXW5,Rs.30731.35,7,7,Rs.22257.62,5,5,0.724,0.714,0.714
"Oct 4, 2023",INR,SBV_PT_GOBUDS_445_3,Promoted,B0C6Y3GYGC,Rs.846.61,2,2,Rs.846.61,1,1,1,0.5,0.5
"Oct 4, 2023",INR,SBV_PT_GOBUDS_445_4,Promoted,B0C6Y3GYGC,Rs.846.61,1,1,Rs.846.61,1,1,1,1,1
"Oct 4, 2023",INR,SBV_HGEN_GOBUDS_945_BLK,Promoted,B0C695T38L,Rs.846.61,1,1,Rs.846.61,1,1,1,1,1
"Oct 4, 2023",INR,SBI_ASIN_GOSURROUND_430,Promoted,B0CF9NVXW5,Rs.4236.44,1,1,Rs.4236.44,1,1,1,1,1
"Oct 4, 2023",INR,SBV_NA_ASIN_GOSURROUND_900,Promoted,B09YV5LC7F,Rs.13979.66,4,4,Rs.13979.66,3,3,1,0.75,0.75
"Oct 4, 2023",INR,SBV_H-GEN_GOSURROUND_220_7,Promoted,B0CC9RR41T,Rs.846.61,1,1,Rs.846.61,1,1,1,1,1
"Oct 4, 2023",INR,SBI_H-GEN_GOBUDS_945_1_B&W,Promoted,B09P33L9ZR,Rs.761.86,1,1,Rs.761.86,1,1,1,1,1
"Oct 4, 2023",INR,SBI_ASIN_GOSURROUND_430,Promoted,B0C2Z5SQN9,Rs.6355.08,1,1,Rs.0.0,0,0,0,0,0
"Oct 4, 2023",INR,SBV_GEN-5.1HT-EXCAT-OKC_GOSURROUND_950_1,Promoted,B0C2Z5SQN9,Rs.8473.73,1,1,Rs.8473.73,1,1,1,1,1
"Oct 4, 2023",INR,SBV_PT_GOBUDS_445_3,Brand Halo,B0CCPCBW65,Rs.1664.4,1,1,Rs.1664.4,1,1,1,1,1
"Oct 4, 2023",INR,SBI_BSR-OPT_GOSURROUND_220_5,Promoted,B0CC9RR41T,Rs.846.61,1,1,Rs.846.61,1,1,1,1,1
"Oct 4, 2023",INR,SBI_OKC-BRND_GOBUDS_945_4_B&W,Brand Halo,B0CC9RR41T,Rs.1207.63,1,1,Rs.1207.63,1,1,1,1,1
"Oct 4, 2023",INR,SBV_BSR-OPT_GOSURROUND_945_1,Promoted,B0CF9NVXW5,Rs.4236.44,1,1,Rs.4236.44,1,1,1,1,1
"Oct 4, 2023",INR,SBV_BSR-BTSP_GOSURROUND_300_1,Promoted,B0CCPCBW65,Rs.1439.83,1,1,Rs.1439.83,1,1,1,1,1
"Oct 4, 2023",INR,SBV_GEN-HT-EXCAT-OKC_GOSURROUND_950,Promoted,B0C2Z5SQN9,Rs.6355.08,1,1,Rs.6355.08,1,1,1,1,1
"Oct 4, 2023",INR,SBV_SUGG-ASIN_GOKIXX_952,Promoted,B0BN8MW6VH,Rs.2455.92,2,2,Rs.2455.92,2,2,1,1,1
"Oct 4, 2023",INR,SBI_ALL-KWD_GOSURROUND_ALL_SLUP_EAP,Promoted,B0CCPCBW65,Rs.3104.25,2,2,Rs.3104.25,2,2,1,1,1
"Oct 4, 2023",INR,SBI_SUGG-GEN_GOSURROUND_ALL,Promoted,B0C2Z5SQN9,Rs.14828.81,2,2,Rs.14828.81,2,2,1,1,1
"Oct 4, 2023",INR,SBV_BSR-5PT_GOSURROUND_300,Brand Halo,B09P2Z8P87,Rs.550.0,1,1,Rs.550.0,1,1,1,1,1
"Oct 4, 2023",INR,SBI_OKC-BRND_GOBUDS_945_4_B&W,Promoted,B0C695T38L,Rs.0.0,1,1,Rs.0.0,0,0,,0,0
"Oct 4, 2023",INR,SBI_SUGG-GEN_GOSURROUND_ALL,Promoted,B0CF9NVXW5,Rs.4236.44,1,1,Rs.4236.44,1,1,1,1,1
"Oct 4, 2023",INR,SBV_AK-ASIN_GOSURROUND_900,Promoted,B09YV5LC7F,Rs.4660.17,1,1,Rs.4660.17,1,1,1,1,1
"Oct 4, 2023",INR,SBI_BRND_GOSURROUND_945,Promoted,B09YV5LC7F,Rs.18638.97,4,4,Rs.13978.8,3,3,0.75,0.75,0.75
"Oct 4, 2023",INR,SBI_SUGG-GEN_GOSURROUND_ALL,Promoted,B09YV5LC7F,Rs.4660.17,1,1,Rs.4660.17,1,1,1,1,1
"Oct 4, 2023",INR,SBV_WK-ASIN_GOSURROUND_900,Promoted,B09YV5LC7F,Rs.4660.17,1,1,Rs.4660.17,1,1,1,1,1
"Oct 4, 2023",INR,SBI_H-GEN_GOSURROUND_220_4,Brand Halo,B0CGPZ3PDB,Rs.990.68,1,1,Rs.990.68,1,1,1,1,1
"Oct 5, 2023",INR,SBV_GEN-HT5.1-EXCAT-OKC_GOSURROUND_950,Promoted,B0C2Z5SQN9,Rs.6363.56,1,1,Rs.6363.56,1,1,1,1,1
"Oct 5, 2023",INR,SBV_BSR-5PT_GOSURROUND_300,Promoted,B0CCPCBW65,Rs.7705.09,5,5,Rs.6265.26,4,4,0.813,0.8,0.8
"Oct 5, 2023",INR,SBI_H-GEN_GOSURROUND_220_4,Promoted,B0CC9RR41T,Rs.846.62,1,1,Rs.846.62,1,1,1,1,1
"Oct 5, 2023",INR,SBI_H-GEN_GOSURROUND_220_6,Promoted,B0CC9RR41T,Rs.1693.22,2,2,Rs.1693.22,2,2,1,1,1
"Oct 5, 2023",INR,SBI_WK-ASIN_GOSURROUND_ALL_INDP_4,Promoted,B0CF9NVXW5,Rs.4236.44,1,1,Rs.4236.44,1,1,1,1,1
"Oct 5, 2023",INR,SBV_HASIN_GOSURROUND_950_5,Promoted,B0C2Z5SQN9,Rs.6355.08,1,1,Rs.6355.08,1,1,1,1,1
"Oct 5, 2023",INR,SBV_JBL-4-ASIN_GOSURROUND_900_COMPR_1_PP,Promoted,B09YV5LC7F,Rs.9318.64,2,2,Rs.9318.64,2,2,1,1,1
"Oct 5, 2023",INR,SBV_BOAT-ASIN_GOSURROUND_945,Promoted,B0CF9NVXW5,Rs.4237.29,1,1,Rs.4237.29,1,1,1,1,1
"Oct 5, 2023",INR,SBI_CT-STPG_GOSURROUND_ALL,Promoted,B0CF9NVXW5,Rs.4236.44,1,1,Rs.4236.44,1,1,1,1,1
"Oct 5, 2023",INR,SBV_MOCA-ASIN_GOSURROUND_900-COMPR,Promoted,B09YV5LC7F,Rs.4659.32,1,1,Rs.4659.32,1,1,1,1,1
"Oct 5, 2023",INR,SBI_WK-ASIN_GOSURROUND_ALL_INDP_5,Promoted,B0C2Z5SQN9,Rs.6355.08,1,1,Rs.6355.08,1,1,1,1,1
"Oct 5, 2023",INR,SBI_BRND_GOSURROUND_945,Promoted,B0CC9RR41T,Rs.676.27,1,1,Rs.0.0,0,0,0,0,0
"Oct 5, 2023",INR,SBI_CT-STPG_GOSURROUND_ALL,Promoted,B09YV5LC7F,Rs.9318.64,2,2,Rs.4659.32,1,1,0.5,0.5,0.5
"Oct 5, 2023",INR,SBV_ZEB-ASIN_GOSURROUND_945,Promoted,B0CF9NVXW5,Rs.4236.44,1,1,Rs.4236.44,1,1,1,1,1
"Oct 5, 2023",INR,SBI_OPKW-GEN_GOSURROUND_945,Promoted,B09YV5LC7F,Rs.4660.17,1,1,Rs.4660.17,1,1,1,1,1
"Oct 5, 2023",INR,SBV_NA_ASIN_GOSURROUND_900,Promoted,B09YV5LC7F,Rs.9318.64,2,2,Rs.4659.32,1,1,0.5,0.5,0.5
"Oct 5, 2023",INR,SBI_CT-STPG_GOSURROUND_ALL,Promoted,B0CC9RR41T,Rs.846.61,1,1,Rs.846.61,1,1,1,1,1
"Oct 5, 2023",INR,SBI_WK-OPT_GOSURROUND_ALL,Promoted,B0CCPCBW65,Rs.1016.1,1,1,Rs.1016.1,1,1,1,1,1
"Oct 5, 2023",INR,SBV_BRND_GOSURROUND_945,Brand Halo,B0C2Z5SQN9,Rs.6354.24,1,1,Rs.6354.24,1,1,1,1,1
"Oct 5, 2023",INR,SBV_PT-5PT_GOSURROUND_220,Brand Halo,B0CGPZ3PDB,Rs.990.68,1,1,Rs.990.68,1,1,1,1,1
"Oct 5, 2023",INR,SBI_H-GEN_GOSURROUND_220_5,Promoted,B0CF9NVXW5,Rs.4237.29,1,1,Rs.4237.29,1,1,1,1,1
"Oct 5, 2023",INR,SBI_OKC-BRND_GOBUDS_945_4_B&W,Brand Halo,B0B2DXNJGJ,Rs.846.61,1,1,Rs.846.61,1,1,1,1,1
"Oct 5, 2023",INR,SBI_GOKIXX_ALL_1,Promoted,B0BCFZDXD8,Rs.1270.34,1,1,Rs.0.0,0,0,0,0,0
